Running for 480.0 seconds (960 samples at 0.5 second intervals).
13:55:33  62.6   0.0  32.7   4.8   0.0    8   3756   4298   0.00E
13:55:33  59.4   0.0  34.8   5.8   0.0   20   5306   6084   0.00E
13:55:34  59.0   0.0  40.8   0.2   0.0   10   8286   9052   0.00E
13:55:34  53.9   0.0  37.8   8.3   0.0    7   4890   7534   0.00E
13:55:35  55.5   0.0  36.2   8.3   0.0   12   5944   8720   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:55:35  58.9   0.0  40.1   1.0   0.0   17   7926   9916   0.00E
13:55:36  50.2   0.0  38.5  11.2   0.0    8   8776   8226   0.00E
13:55:36  44.2   0.0  34.4  21.4   0.0    7   6190   8422   0.00E
13:55:37  49.5   0.0  34.8  15.8   0.0    6   5070   7538   0.00E
13:55:37  43.2   0.0  34.2  22.6   0.0    8   4470   4526   0.00E
13:55:38  42.5   0.0  33.0  24.5   0.0    8   3092   3318   0.00E
13:55:38  48.1   0.0  31.1  20.5   0.3   14  14396   4330   0.00E
13:55:39  61.6   0.0  36.4   2.0   0.0   12  19924   7728   0.00E
13:55:39  45.1   0.0  40.9  14.0   0.0    6   9642   4214   0.00E
13:55:40  48.4   0.0  35.1  16.5   0.0    6   9770   5634   0.00E
13:55:40  42.6   0.0  42.6  14.7   0.0    7   8482   4050   0.00E
13:55:41  43.3   0.0  33.1  23.6   0.0    5   9320   4152   0.00E
13:55:41  50.9   0.0  39.0  10.1   0.0    8   8280   4952   0.00E
13:55:42  48.0   0.0  38.0  14.0   0.0    7  19780   5168   0.00E
13:55:42  41.8   0.0  31.9  26.3   0.0   10  32474   8480   0.00E
13:55:43  47.6   0.0  39.0  13.4   0.0    7  19008   7714   0.00E
13:55:43  38.1   0.0  27.3  34.6   0.0    8   2818   3184   0.00E
13:55:44  45.4   0.0  36.6  18.0   0.0    9   2948   3344   0.00E
13:55:44  41.2   0.0  26.9  31.9   0.0    8   2742   3092   0.00E
13:55:45  44.1   0.0  37.3  18.6   0.0    8   2974   3228   0.00E
13:55:45  38.4   0.0  34.2  27.4   0.0    6   3784   3224   0.00E
13:55:46  43.2   0.0  35.9  20.9   0.0   10   4136   4762   0.00E
13:55:46  43.6   0.0  36.0  20.2   0.3    4   6260   7394   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:55:47  47.5   0.0  35.2  17.3   0.0    7   9334   8018   0.00E
13:55:47  46.5   0.0  37.6  15.9   0.0    7   7748   8674   0.00E
13:55:48  41.4   0.0  32.8  25.8   0.0    8   7482   8672   0.00E
13:55:48  44.5   0.0  39.8  15.8   0.0    7   6590   7476   0.00E
13:55:49  39.1   0.0  32.7  28.2   0.0   10   7396   7524   0.00E
13:55:49  50.4   0.0  39.5  10.1   0.0    8   6144   9298   0.00E
13:55:50  38.9   0.0  39.1  22.0   0.0    7   6932   7186   0.00E
13:55:50  48.9   0.0  37.1  14.0   0.0    8   5644   7300   0.00E
13:55:51  39.9   0.0  35.4  24.4   0.3    6   5470   6852   0.00E
13:55:51  47.9   0.0  35.3  16.8   0.0    7   4694   6282   0.00E
13:55:52  46.8   0.0  39.5  13.8   0.0    6   8850   7056   0.00E
13:55:52  46.2   0.0  37.2  16.6   0.0   10   9738   7038   0.00E
13:55:53  55.5   0.0   4.5  39.9   0.0   10  16238   8260   0.00E
13:55:53  27.4   0.0   1.5  71.1   0.0    3  26708   6146   0.00E
13:55:54  24.8   0.0   0.5  74.7   0.0    2   6870   5000   0.00E
13:55:54  20.5   0.0   0.5  79.0   0.0    2   3258   3262   0.00E
13:55:55  13.7   0.0   0.3  85.8   0.3    2   2952   2454   0.00E
13:55:55  13.1   0.0   0.0  86.9   0.0    2   2414   1732   0.00E
13:55:56  14.7   0.0   0.5  84.8   0.0    2   4586   2754   0.00E
13:55:56  13.7   0.0   1.3  85.1   0.0    2   8408   4140   0.00E
13:55:57  14.0   0.0   0.8  85.0   0.3    2   7296   3448   0.00E
13:55:57  12.7   0.0   0.3  87.1   0.0    2   2502   2010   0.00E
13:55:58  15.1   0.0   0.0  84.9   0.0    2   3988   3056   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:55:58  13.2   0.0   0.0  86.5   0.3    2   2800   2802   0.00E
13:55:59  13.8   0.0   0.5  83.2   2.5    2   5892   3028   0.00E
13:55:59  14.1   0.0   0.0  85.9   0.0    2   3182   1922   0.00E
13:56:00  15.3   0.0   0.5  84.1   0.0    2   7250   3086   0.00E
13:56:00  13.4   0.0   0.0  86.4   0.3    2   3278   1988   0.00E
13:56:01  13.6   0.0   0.5  85.9   0.0    2   3014   2034   0.00E
13:56:01  14.6   0.0   0.0  85.4   0.0    2   2972   3094   0.00E
13:56:02  14.9   0.0   0.3  84.8   0.0    2   5388   1948   0.00E
13:56:02  13.7   0.0   0.3  85.8   0.3    2   4140   2330   0.00E
13:56:03  14.9   0.0   0.5  84.6   0.0    2   6026   2986   0.00E
13:56:03  11.6   0.0   0.3  88.1   0.0    1   3774   2112   0.00E
13:56:04   2.3   0.0   1.0  96.7   0.0    3   3272   1912   0.00E
13:56:04   2.8   0.0   0.8  96.2   0.3    1   3580   2132   0.00E
13:56:05   2.6   0.0   1.0  96.4   0.0    1   3596   2118   0.00E
13:56:05   3.1   0.0   0.5  96.4   0.0    1   4068   2026   0.00E
13:56:06   2.5   0.0   1.5  95.9   0.0    1   3872   2082   0.00E
13:56:06   2.8   0.0   0.3  97.0   0.0    1   2542   1494   0.00E
13:56:07   2.3   0.0   0.3  97.4   0.0    1   2968   1774   0.00E
13:56:07  16.8   0.0   0.8  82.5   0.0    1   4532   7688   0.00E
13:56:08   1.8   0.0   1.3  96.7   0.3    1   2990   1916   0.00E
13:56:08   1.3   0.0   0.3  98.5   0.0    1   2744   1796   0.00E
13:56:09   2.0   0.0   0.8  97.2   0.0    1   2892   1752   0.00E
13:56:09   0.5   0.0   0.3  99.2   0.0    1   2158   1500   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:56:10   2.0   0.0   0.5  97.2   0.3    3   3170   2412   0.00E
13:56:10   1.5   0.0   0.5  98.0   0.0    1   2386   1668   0.00E
13:56:11   8.1   0.0   0.3  91.3   0.3    2   2854   1856   0.00E
13:56:11  20.9   0.0   1.0  78.1   0.0    2   7092   5226   0.00E
13:56:12  13.7   0.0   0.0  86.3   0.0    2   3026   2758   0.00E
13:56:12  13.9   0.0   0.3  85.9   0.0    2   3780   2348   0.00E
13:56:13  46.9   0.0  37.6  15.5   0.0   12   3634   4838   0.00E
13:56:13  54.9   0.0  42.9   2.3   0.0    8   4284   5484   0.00E
13:56:14  52.0   0.0  34.0  14.0   0.0    8   4350   5358   0.00E
13:56:14  54.8   0.0  45.0   0.2   0.0    9   4174   5522   0.00E
13:56:15  53.4   0.0  37.8   8.8   0.0    5   5244   5702   0.00E
13:56:15  55.0   0.0  43.5   1.5   0.0    9   3144   5244   0.00E
13:56:16  54.6   0.0  39.9   5.5   0.0    7   3986   5482   0.00E
13:56:16  50.5   0.0  41.5   8.0   0.0    9   2740   4558   0.00E
13:56:17  53.6   0.0  44.1   2.3   0.0    8   3314   4822   0.00E
13:56:17  45.9   0.0  43.9  10.3   0.0    9   3648   5036   0.00E
13:56:18  49.2   0.0  47.0   3.8   0.0    9   3180   5206   0.00E
13:56:18  47.1   0.0  44.6   8.3   0.0    9   5992   5778   0.00E
13:56:19  53.2   0.0  45.8   1.0   0.0    9   7558   6650   0.00E
13:56:19  57.9   0.0  39.8   2.3   0.0   14   3548   5274   0.00E
13:56:20  51.2   0.0  43.5   5.2   0.0    8   3158   6208   0.00E
13:56:20  51.2   0.0  44.5   4.2   0.0    7   3958   5746   0.00E
13:56:21  49.1   0.0  42.6   8.3   0.0    7   3034   5238   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:56:21  51.6   0.0  45.1   3.0   0.2   10   2692   4784   0.00E
13:56:22  47.1   0.0  42.1  10.8   0.0   10   4712   5378   0.00E
13:56:22  48.9   0.0  47.6   3.5   0.0   10   5688   5636   0.00E
13:56:23  46.2   0.0  45.5   8.3   0.0    8   5924   5840   0.00E
13:56:23  50.2   0.0  46.5   3.2   0.0   10   3954   4850   0.00E
13:56:24  39.8   0.0  47.6  12.5   0.0    7   2494   2888   0.00E
13:56:24  46.5   0.0  49.2   4.2   0.0    9   5896   3586   0.00E
13:56:25  54.5   0.0  45.2   0.2   0.0   14   8242   4848   0.00E
13:56:25  47.6   0.0  52.4   0.0   0.0   10   6058   4156   0.00E
13:56:26  50.8   0.0  47.2   2.0   0.0    8   7918   4862   0.00E
13:56:26  49.0   0.0  44.2   6.8   0.0   10   6098   3848   0.00E
13:56:27  56.9   0.0  43.1   0.0   0.0   19   5388   3614   0.00E
13:56:27  52.5   0.0  47.5   0.0   0.0   10   5372   3736   0.00E
13:56:28  47.2   0.0  52.8   0.0   0.0    9   7248   6626   0.00E
13:56:28  45.3   0.0  44.8   9.8   0.0    9   7646   9346   0.00E
13:56:29  50.2   0.0  49.2   0.5   0.0    9   7734   8498   0.00E
13:56:29  47.6   0.0  45.9   6.5   0.0    9   5452   6164   0.00E
13:56:30  50.5   0.0  46.2   3.3   0.0   12   6594   7146   0.00E
13:56:30  50.9   0.0  48.4   0.8   0.0    9   6768   6520   0.00E
13:56:31  48.2   0.0  50.0   1.8   0.0   11   8208   8764   0.00E
13:56:31  50.9   0.0  47.4   1.8   0.0   10   8748   9184   0.00E
13:56:32  45.4   0.0  50.9   3.5   0.2    8   4276   3938   0.00E
13:56:32  42.7   0.0  50.0   7.3   0.0    7   2960   3002   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:56:33  49.6   0.0  47.1   3.3   0.0    8   6846   7930   0.00E
13:56:33  47.4   0.0  48.4   4.3   0.0    8   6092   7652   0.00E
13:56:34  47.5   0.0  47.2   5.3   0.0   12   6782   6766   0.00E
13:56:34  52.8   0.0  44.0   3.3   0.0    9   7904   7330   0.00E
13:56:35  45.2   0.0  49.2   5.5   0.0    9   3880   5334   0.00E
13:56:35  56.0   0.0  43.5   0.5   0.0   15   9364   9250   0.00E
13:56:36  56.0   0.0  44.0   0.0   0.0   10   5180   6022   0.00E
13:56:36  60.0   0.0  40.0   0.0   0.0   11   6894   9378   0.00E
13:56:37  54.9   0.0  45.1   0.0   0.0   21   7886   8224   0.00E
13:56:37  63.2   0.0  36.8   0.0   0.0   13   7768   8222   0.00E
13:56:38  55.5   0.0  44.5   0.0   0.0   17   5448   7356   0.00E
13:56:38  61.8   0.0  38.2   0.0   0.0   11   5850   8362   0.00E
13:56:39  53.1   0.0  46.9   0.0   0.0   11   4570   6786   0.00E
13:56:39  60.8   0.0  38.9   0.2   0.0   18   5594   8296   0.00E
13:56:40  50.5   0.0  49.5   0.0   0.0   11   6230   9652   0.00E
13:56:40  58.8   0.0  41.2   0.0   0.0   21   4956   8566   0.00E
13:56:41  56.2   0.0  43.8   0.0   0.0   11   7218  11802   0.00E
13:56:41  59.5   0.0  40.5   0.0   0.0   20   6340   7540   0.00E
13:56:42  58.1   0.0  41.9   0.0   0.0   12   6776  10204   0.00E
13:56:42  56.1   0.0  43.9   0.0   0.0   10   8092   9488   0.00E
13:56:43  64.2   0.0  35.8   0.0   0.0   16   4710   4250   0.00E
13:56:43  56.8   0.0  43.2   0.0   0.0   11   3436   3648   0.00E
13:56:44  51.0   0.0  49.0   0.0   0.0    9   3330   3044   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:56:44  53.0   0.0  47.0   0.0   0.0   12   3990   3510   0.00E
13:56:45  56.2   0.0  43.8   0.0   0.0   22   5132   6738   0.00E
13:56:45  57.5   0.0  42.5   0.0   0.0   20   6738   8632   0.00E
13:56:46  55.4   0.0  44.6   0.0   0.0   10  11836   7308   0.00E
13:56:46  45.2   0.0  54.8   0.0   0.0   16   3114   2980   0.00E
13:56:47  57.8   0.0  42.2   0.0   0.0   15   7472   4302   0.00E
13:56:47  51.1   0.0  48.9   0.0   0.0   12   5786   3894   0.00E
13:56:48  47.4   0.0  49.1   3.5   0.0    8   5330   5652   0.00E
13:56:48  45.6   0.0  48.6   5.5   0.3    9   5502   4622   0.00E
13:56:49  49.2   0.0  48.8   2.0   0.0    9   6708   9082   0.00E
13:56:49  52.2   0.0  47.0   0.8   0.0   11   7594   7444   0.00E
13:56:50  50.0   0.0  50.0   0.0   0.0   11   6224   4600   0.00E
13:56:50  53.0   0.0  46.2   0.8   0.0   10   8566   7556   0.00E
13:56:51  48.2   0.0  50.5   1.2   0.0   10   5980   6306   0.00E
13:56:51  47.2   0.0  50.8   2.0   0.0    8   6914   7862   0.00E
13:56:52  50.4   0.0  47.4   2.3   0.0   12   7256   9004   0.00E
13:56:52  53.2   0.0  46.8   0.0   0.0   11   5452   3798   0.00E
13:56:53  60.0   0.0  39.0   1.0   0.0   18   4978   3570   0.00E
13:56:53  61.8   0.0  38.2   0.0   0.0   12   4274   3396   0.00E
13:56:54  57.4   0.0  42.6   0.0   0.0   25   6122   3954   0.00E
13:56:54  57.9   0.0  42.1   0.0   0.0   11   7326   6046   0.00E
13:56:55  57.9   0.0  42.1   0.0   0.0   11   7236   6462   0.00E
13:56:55  49.1   0.0  50.6   0.2   0.0    9   6766   7496   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:56:56  55.6   0.0  43.9   0.5   0.0   12   8068   9124   0.00E
13:56:56  48.0   0.0  50.8   1.2   0.0   10   6748   9368   0.00E
13:56:57  53.0   0.0  43.2   3.8   0.0   12   7510   7256   0.00E
13:56:57  53.9   0.0  45.9   0.3   0.0   11   6254   4014   0.00E
13:56:58  62.4   0.0  37.6   0.0   0.0   14   6584   4424   0.00E
13:56:58  57.4   0.0  42.6   0.0   0.0   10   5740   4794   0.00E
13:56:59  47.2   0.0  51.3   1.3   0.3    9   9722   8766   0.00E
13:56:59  47.9   0.0  49.9   2.2   0.0   11   7016   7510   0.00E
13:57:00  53.3   0.0  45.5   1.3   0.0    7   9326   9962   0.00E
13:57:00  44.0   0.0  50.0   6.0   0.0   10   5920   4814   0.00E
13:57:01  49.1   0.0  49.4   1.5   0.0    9   5936   4112   0.00E
13:57:01  48.0   0.0  47.7   4.3   0.0    9   5620   4108   0.00E
13:57:02  48.2   0.0  50.2   1.5   0.0    8   5550   4046   0.00E
13:57:02  51.6   0.0  46.1   2.3   0.0   10   7946   5066   0.00E
13:57:03  48.8   0.0  51.0   0.2   0.0    9   6246   4444   0.00E
13:57:03  46.6   0.0  48.4   5.0   0.0    9   6270   4284   0.00E
13:57:04  47.9   0.0  48.6   3.2   0.2    9   7250   4742   0.00E
13:57:04  43.5   0.0  52.5   4.0   0.0    9   5440   4092   0.00E
13:57:05  49.6   0.0  48.1   2.3   0.0    9   6568   4090   0.00E
13:57:05  48.1   0.0  50.9   1.0   0.0   10   5172   3656   0.00E
13:57:06  48.2   0.0  50.2   1.5   0.0   11   6458   4574   0.00E
13:57:06  48.6   0.0  48.4   3.0   0.0   11   4262   3510   0.00E
13:57:07  47.6   0.0  48.9   3.5   0.0    9   6374   4596   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:57:07  44.6   0.0  49.4   6.0   0.0   10   5220   3830   0.00E
13:57:08  46.1   0.0  49.9   4.0   0.0    8   4714   3696   0.00E
13:57:08  47.2   0.0  47.0   5.8   0.0    9   5700   3892   0.00E
13:57:09  47.6   0.0  49.4   3.0   0.0   11   6912   7592   0.00E
13:57:09  46.4   0.0  45.4   8.3   0.0    8   4480   3490   0.00E
13:57:10  51.8   0.0  46.8   1.5   0.0   11   7198   8220   0.00E
13:57:10  44.4   0.0  54.1   1.5   0.0   10   6026   8932   0.00E
13:57:11  43.4   0.0  47.4   9.3   0.0    7   4792   8354   0.00E
13:57:11  45.6   0.0  46.9   7.5   0.0   10   4252   6488   0.00E
13:57:12  57.4   0.0  42.6   0.0   0.0   11   6076   8374   0.00E
13:57:12  47.5   0.0  52.2   0.2   0.0    9   4898   8650   0.00E
13:57:13  41.6   0.0  45.3  13.1   0.0   10   5466   6734   0.00E
13:57:13  45.5   0.0  52.2   2.2   0.0   11   4342   4558   0.00E
13:57:14  44.1   0.0  44.8  11.1   0.0    9   4474   3564   0.00E
13:57:14  50.8   0.0  49.0   0.2   0.0    8   4874   3628   0.00E
13:57:15  46.2   0.0  50.0   3.8   0.0    8   4892   8262   0.00E
13:57:15  44.0   0.0  46.5   9.5   0.0    9   4354   3962   0.00E
13:57:16  47.9   0.0  51.4   0.7   0.0    9   4314   3490   0.00E
13:57:16  53.3   0.0  45.2   1.5   0.0   10   7228   4118   0.00E
13:57:17  52.5   0.0  47.2   0.2   0.0   11   7136   4394   0.00E
13:57:17  54.4   0.0  45.4   0.3   0.0    8   7190   4818   0.00E
13:57:18  46.2   0.0  53.5   0.2   0.0    8   4362   3504   0.00E
13:57:18  45.4   0.0  42.6  12.0   0.0    8   3224   3114   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:57:19  43.8   0.0  52.8   3.5   0.0    9   3134   3152   0.00E
13:57:19  45.2   0.0  46.2   8.5   0.0    8   2880   3030   0.00E
13:57:20  45.2   0.0  47.2   7.5   0.0    9   3660   3264   0.00E
13:57:20  45.0   0.0  49.5   5.5   0.0    8   3192   3140   0.00E
13:57:21  42.2   0.0  47.0  10.8   0.0    9   2842   3014   0.00E
13:57:21  48.1   0.0  51.1   0.8   0.0    8   2602   2876   0.00E
13:57:22  44.5   0.0  43.0  12.5   0.0    9   3748   3614   0.00E
13:57:22  45.1   0.0  51.6   3.3   0.0    8   2826   3038   0.00E
13:57:23  44.5   0.0  49.2   6.2   0.0    7   3868   3348   0.00E
13:57:23  43.1   0.0  48.6   8.3   0.0    9   2470   2870   0.00E
13:57:24  43.4   0.0  48.6   8.0   0.0   10   3434   3186   0.00E
13:57:24  46.6   0.0  44.8   8.6   0.0    9   2474   3228   0.00E
13:57:25  49.4   0.0  45.9   4.8   0.0   12   6438   7634   0.00E
13:57:25  45.6   0.0  46.6   7.5   0.3    9   5370   7460   0.00E
13:57:26  51.0   0.0  48.7   0.3   0.0   15   6622   7580   0.00E
13:57:26  57.8   0.0  42.2   0.0   0.0   16   3868   3272   0.00E
13:57:27  52.5   0.0  47.5   0.0   0.0    9   5402   3812   0.00E
13:57:27  48.0   0.0  51.8   0.2   0.0    9   5234   6060   0.00E
13:57:28  44.9   0.0  44.1  11.0   0.0    8   5928   6392   0.00E
13:57:28  46.7   0.0  51.0   2.3   0.0   10   2940   2914   0.00E
13:57:29  45.6   0.0  43.1  11.2   0.0   10   4154   3316   0.00E
13:57:29  50.2   0.0  46.8   3.0   0.0    9   3508   3080   0.00E
13:57:30  46.0   0.0  45.7   8.3   0.0   14   5420   4742   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:57:30  46.5   0.0  50.5   3.0   0.0   11   4560   6998   0.00E
13:57:31  47.9   0.0  44.9   7.2   0.0    7   6324   9248   0.00E
13:57:31  51.1   0.0  47.4   1.5   0.0    9   6306   5502   0.00E
13:57:32  48.9   0.0  50.1   1.0   0.0   11   7116   6672   0.00E
13:57:32  44.7   0.0  44.7  10.6   0.0    9   3560   3206   0.00E
13:57:33  46.2   0.0  48.2   5.5   0.0    9   4650   5312   0.00E
13:57:33  45.9   0.0  46.4   7.7   0.0    8   4630   6702   0.00E
13:57:34  46.0   0.0  48.7   5.1   0.3    7   7150   7922   0.00E
13:57:34  50.6   0.0  45.4   4.0   0.0   10   8662   5332   0.00E
13:57:35  57.8   0.0  42.0   0.2   0.0   10   5036  10624   0.00E
13:57:35  50.5   0.0  46.8   2.8   0.0   11   8094   8514   0.00E
13:57:36  53.5   0.0  46.5   0.0   0.0    9   3984   3916   0.00E
13:57:36  45.9   0.0  52.1   2.0   0.0    9   2492   2790   0.00E
13:57:37  42.1   0.0  41.1  16.7   0.0   20   3540   3108   0.00E
13:57:37  47.6   0.0  51.6   0.8   0.0   11   3192   3198   0.00E
13:57:38  43.6   0.0  41.9  14.5   0.0    7   3508   3076   0.00E
13:57:38  43.8   0.0  51.2   5.0   0.0   10   2628   2826   0.00E
13:57:39  43.1   0.0  47.4   9.5   0.0    7   3022   2970   0.00E
13:57:39  44.6   0.0  48.1   7.3   0.0    8   2072   2770   0.00E
13:57:40  44.2   0.0  51.3   4.5   0.0    8   5064   5484   0.00E
13:57:40  43.5   0.0  48.5   8.0   0.0    9   4752   5796   0.00E
13:57:41  47.5   0.0  48.2   4.2   0.0    8   2566   2886   0.00E
13:57:41  46.9   0.0  46.4   6.8   0.0   11   6290   3562   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:57:42  46.4   0.0  51.1   2.5   0.0    9   3110   3042   0.00E
13:57:42  40.9   0.0  45.6  13.5   0.0    9   2498   3010   0.00E
13:57:43  49.0   0.0  50.5   0.5   0.0   11   4836   3254   0.00E
13:57:43  45.9   0.0  52.6   1.5   0.0    9   3748   3226   0.00E
13:57:44  52.5   0.0  44.8   2.8   0.0    8   3920   4882   0.00E
13:57:44  46.9   0.0  51.6   1.5   0.0   12   3100   3080   0.00E
13:57:45  44.6   0.0  46.4   9.0   0.0    7   3308   3074   0.00E
13:57:45  49.0   0.0  47.0   3.8   0.2    8   5952   3752   0.00E
13:57:46  45.1   0.0  48.1   6.8   0.0    9   3328   3144   0.00E
13:57:46  45.7   0.0  48.2   6.0   0.0    9   2652   2928   0.00E
13:57:47  43.0   0.0  49.2   7.8   0.0    8   2928   3000   0.00E
13:57:47  45.8   0.0  47.8   6.5   0.0    9   2602   2998   0.00E
13:57:48  45.5   0.0  47.5   7.0   0.0    8   3540   3196   0.00E
13:57:48  44.2   0.0  46.5   9.2   0.0    9   2836   2950   0.00E
13:57:49  46.6   0.0  48.9   4.5   0.0    8   2834   3014   0.00E
13:57:49  44.4   0.0  44.9  10.8   0.0   10   3294   4904   0.00E
13:57:50  47.6   0.0  48.6   3.8   0.0   10   5104   6830   0.00E
13:57:50  47.4   0.0  43.9   8.8   0.0    6   4006   5258   0.00E
13:57:51  42.0   0.0  50.0   8.0   0.0    9   2942   2996   0.00E
13:57:51  43.4   0.0  53.4   3.3   0.0   10   2480   2826   0.00E
13:57:52  37.4   0.0  48.5  14.1   0.0    8   2736   2948   0.00E
13:57:52  44.6   0.0  51.9   3.5   0.0    8   2268   2772   0.00E
13:57:53  42.9   0.0  46.1  11.0   0.0    7   3052   3054   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:57:53  45.5   0.0  51.2   3.2   0.0    9   4674   3566   0.00E
13:57:54  45.9   0.0  49.4   4.8   0.0   10   3148   3126   0.00E
13:57:54  42.9   0.0  46.4  10.7   0.0    9   2238   2740   0.00E
13:57:55  44.1   0.0  50.6   5.3   0.0    9   3596   3096   0.00E
13:57:55  43.1   0.0  47.1   9.8   0.0    9   2376   2800   0.00E
13:57:56  51.3   0.0  47.2   1.5   0.0    8   3536   3142   0.00E
13:57:56  40.9   0.0  48.1  11.0   0.0    9   3186   3034   0.00E
13:57:57  45.5   0.0  50.0   4.2   0.2    9   2988   2980   0.00E
13:57:57  43.0   0.0  47.0  10.0   0.0    7   2406   2672   0.00E
13:57:58  43.2   0.0  50.3   6.5   0.0    8   3182   3112   0.00E
13:57:58  43.5   0.0  51.0   5.5   0.0    7   2530   2792   0.00E
13:57:59  41.9   0.0  50.4   7.3   0.5    8   5786   3950   0.00E
13:57:59  43.9   0.0  50.9   5.2   0.0   10   3728   3322   0.00E
13:58:00  46.1   0.0  44.6   9.3   0.0   10   4106   3320   0.00E
13:58:00  45.9   0.0  50.1   4.0   0.0    9   6266   7642   0.00E
13:58:01  53.6   0.0  45.9   0.5   0.0   10   8314   4838   0.00E
13:58:01  47.1   0.0  52.6   0.3   0.0   11   5294   8598   0.00E
13:58:02  46.2   0.0  48.0   5.8   0.0    8   6804   4844   0.00E
13:58:02  44.2   0.0  51.2   4.5   0.0   13   5946   7544   0.00E
13:58:03  45.6   0.0  47.1   7.3   0.0    8   6948   6360   0.00E
13:58:03  46.2   0.0  49.8   4.0   0.0    9   4724   7882   0.00E
13:58:04  48.1   0.0  48.9   3.0   0.0    8   8858   7302   0.00E
13:58:04  47.8   0.0  48.0   4.2   0.0   10   3074   3258   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:58:05  51.1   0.0  45.6   3.3   0.0    9   6694   4562   0.00E
13:58:05  50.8   0.0  48.2   1.0   0.0   10   9192   7862   0.00E
13:58:06  46.7   0.0  46.0   7.3   0.0   11   7724   7528   0.00E
13:58:06  54.9   0.0  44.9   0.2   0.0    9   4434   3992   0.00E
13:58:07  49.3   0.0  46.5   4.2   0.0   19   8378   6856   0.00E
13:58:07  45.5   0.0  46.6   7.9   0.0   11   2926   2984   0.00E
13:58:08  45.6   0.0  49.6   4.8   0.0    8   5044   3712   0.00E
13:58:08  44.0   0.0  51.0   5.0   0.0    9   5648   7468   0.00E
13:58:09  50.4   0.0  42.6   7.0   0.0   18   7136   6568   0.00E
13:58:09  47.9   0.0  50.1   2.0   0.0   10   3598   5594   0.00E
13:58:10  45.1   0.0  48.9   6.0   0.0    7   6428   7302   0.00E
13:58:10  48.0   0.0  47.7   4.3   0.0    9   6524   8434   0.00E
13:58:11  45.2   0.0  51.5   3.2   0.0    7   3024   3054   0.00E
13:58:11  44.1   0.0  45.1  10.8   0.0    9   4302   5796   0.00E
13:58:12  46.1   0.0  52.9   1.0   0.0    9   3036   3128   0.00E
13:58:12  44.3   0.0  43.3  12.2   0.2    8   2704   2894   0.00E
13:58:13  42.6   0.0  53.1   4.3   0.0    9   2930   3184   0.00E
13:58:13  43.5   0.0  47.0   9.5   0.0    8   2502   2958   0.00E
13:58:14  43.0   0.0  49.8   7.2   0.0   10   2830   3000   0.00E
13:58:14  41.9   0.0  50.6   7.5   0.0   10   2540   2818   0.00E
13:58:15  44.4   0.0  46.9   8.8   0.0    9   2874   3058   0.00E
13:58:15  43.9   0.0  52.1   4.0   0.0    7   2700   2866   0.00E
13:58:16  43.1   0.0  46.4  10.5   0.0    8   3332   3090   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
13:58:16  45.0   0.0  53.0   2.0   0.0   10   2282   2782   0.00E
13:58:17  40.9   0.0  47.1  12.0   0.0    9   3348   3032   0.00E
13:58:17  45.0   0.0  51.5   3.5   0.0    9   2510   2802   0.00E
13:58:18  42.8   0.0  47.8   9.5   0.0    9   3134   3136   0.00E
13:58:18  43.1   0.0  51.6   5.3   0.0    9   2470   2746   0.00E
13:58:19  43.7   0.0  50.3   6.0   0.0    8   3338   3118   0.00E
13:58:19  44.8   0.0  48.5   6.7   0.0   11   2986   2962   0.00E
13:58:20  44.8   0.0  52.2   3.1   0.0    8   3806   3370   0.00E
13:58:20  39.2   0.0  50.2  10.5   0.0    9   2902   2928   0.00E
13:58:21  45.8   0.0  51.2   3.0   0.0    9   3410   3088   0.00E
13:58:21  41.6   0.0  48.1  10.0   0.3    8   2350   2760   0.00E
13:58:22  47.0   0.0  49.5   3.5   0.0    8   3078   2992   0.00E
13:58:22  42.1   0.0  47.1  10.7   0.0    9   2412   2822   0.00E
13:58:23  44.0   0.0  52.5   3.5   0.0    9   3204   3014   0.00E
13:58:23  43.0   0.0  45.8  11.2   0.0    9   2626   3048   0.00E
